net,length_um
_3354_,7.64
_3496_,7.64
_3713_,7.64
_3865_,7.64
rf.registers\[13\]\[9\],7.64
_2299_,7.62
_0558_,7.605
_2007_,7.6
_2139_,7.6
_3076_,7.6
_3793_,7.6
_3855_,7.6
_2381_,7.58
_3081_,7.58
_0672_,7.565
_0831_,7.56
_1045_,7.56
_1327_,7.56
_2378_,7.56
_2965_,7.56
_3155_,7.56
_3808_,7.56
_4027_,7.56
_0617_,7.545
_0741_,7.545
_0868_,7.54
_2744_,7.54
_0148_,7.525
_1331_,7.52
_1547_,7.52
_2427_,7.52
_3549_,7.52
_3601_,7.52
_3654_,7.52
_4021_,7.52
_4031_,7.52
_0000_,7.505
_3737_,7.5
_4124_,7.5
_0175_,7.485
_0744_,7.485
_1018_,7.485
_1164_,7.48
_1179_,7.48
_1473_,7.48
_1841_,7.48
_1854_,7.48
_3694_,7.48
_4177_,7.48
_0565_,7.46
_1780_,7.46
_3310_,7.44
_3669_,7.44
_4149_,7.44
_3720_,7.43
_0303_,7.42
_0522_,7.42
_0708_,7.42
_0742_,7.42
_3000_,7.42
_4164_,7.42
_4186_,7.42
_1388_,7.4
_1696_,7.4
_1813_,7.4
_2810_,7.4
_0227_,7.385
_2175_,7.38
_1021_,7.345
_1517_,7.34
_1752_,7.34
_2248_,7.32
_2343_,7.32
_0084_,7.305
_0281_,7.305
_0970_,7.305
_0989_,7.305
_1783_,7.3
_0756_,7.285
_2270_,7.28
_3399_,7.28
_0325_,7.265
_0520_,7.265
_0604_,7.245
_1432_,7.24
_1465_,7.23
_1029_,7.22
_1822_,7.22
_2616_,7.22
_3545_,7.22
_3840_,7.22
_2539_,7.2
_3462_,7.2
_1150_,7.18
_1153_,7.18
_1337_,7.18
_3639_,7.18
_3715_,7.18
_4072_,7.18
_4197_,7.18
rf.registers\[17\]\[13\],7.18
rf.registers\[25\]\[2\],7.18
_0816_,7.165
_0707_,7.145
_0728_,7.145
_0942_,7.145
_3060_,7.14
_3358_,7.14
_3394_,7.14
_3924_,7.14
_0139_,7.105
_0584_,7.105
_1971_,7.1
_3015_,7.1
_3200_,7.1
_3425_,7.1
_3523_,7.1
_3540_,7.1
_3771_,7.1
_4140_,7.1
_0247_,7.085
_1390_,7.06
_1509_,7.06
_1542_,7.06
_1667_,7.06
_2021_,7.06
_2374_,7.06
_2486_,7.06
_2557_,7.06
_3017_,7.06
_3027_,7.06
_3109_,7.06
_3229_,7.06
_3526_,7.06
_3550_,7.06
_3561_,7.06
_3585_,7.06
_3619_,7.06
_3856_,7.06
_3969_,7.06
_3983_,7.06
_4000_,7.06
_4065_,7.06
_0099_,7.045
_0283_,7.045
_0332_,7.045
_0662_,7.045
_3149_,7.04
_3756_,7.04
_0194_,7.025
_1014_,7.02
_0066_,7.015
_0113_,7.015
_0479_,7.015
_0905_,7.015
_0312_,7
_0680_,7
_0727_,7
_0442_,6.985
_0916_,6.98
_1981_,6.98
_3212_,6.98
_3524_,6.98
_0772_,6.965
_0035_,6.96
_0218_,6.96
_0471_,6.96
_1636_,6.96
_2047_,6.96
_1231_,6.94
_1602_,6.94
_2093_,6.94
_0313_,6.925
_0780_,6.925
_1754_,6.92
_0526_,6.905
_1504_,6.9
_1977_,6.9
_0144_,6.885
_0516_,6.885
_0993_,6.885
_1004_,6.885
_1354_,6.88
_1080_,6.86
_1627_,6.86
_2204_,6.86
_3528_,6.86
_3689_,6.86
_0098_,6.845
_0123_,6.845
_1220_,6.84
_0125_,6.825
_0149_,6.825
_0493_,6.825
_0511_,6.825
_0696_,6.825
_0703_,6.825
_0889_,6.825
_0891_,6.825
_2362_,6.82
_0792_,6.795
_0050_,6.765
_0976_,6.765
_2035_,6.765
_1559_,6.76
_3185_,6.76
_3379_,6.76
_3813_,6.76
_3888_,6.76
_3985_,6.76
_4208_,6.76
rf.registers\[12\]\[5\],6.76
_3777_,6.74
_4103_,6.74
_0841_,6.725
_0887_,6.725
_1063_,6.72
_1073_,6.72
_1438_,6.72
_1984_,6.72
_2623_,6.72
_3038_,6.72
_3173_,6.72
_3174_,6.72
_3844_,6.72
_3875_,6.72
_3907_,6.72
_3991_,6.72
_4007_,6.72
_4226_,6.72
_0876_,6.705
_0124_,6.685
_0185_,6.685
_0576_,6.685
_0767_,6.685
_1016_,6.685
_3390_,6.66
_3634_,6.66
_3754_,6.66
_0359_,6.645
_0497_,6.645
_0987_,6.645
_1647_,6.64
_3242_,6.64
_3257_,6.64
_3428_,6.64
_3448_,6.64
_3632_,6.64
_3730_,6.64
_3893_,6.64
net140,6.64
_0376_,6.625
_0935_,6.625
_2475_,6.62
_4064_,6.62
_1914_,6.6
_2488_,6.6
_2630_,6.6
_2827_,6.6
_3002_,6.6
_3040_,6.6
_3117_,6.6
_3327_,6.6
_3519_,6.6
_3567_,6.6
_3584_,6.6
_3594_,6.6
_3631_,6.6
_3648_,6.6
_3728_,6.6
_3913_,6.6
_4030_,6.6
_4056_,6.6
_4089_,6.6
_4220_,6.6
_0384_,6.54
_0893_,6.54
_0930_,6.54
_2994_,6.52
_3150_,6.52
_3685_,6.52
_3780_,6.52
_3834_,6.52
_4082_,6.52
_4147_,6.52
_0128_,6.515
_0188_,6.5
_0223_,6.5
_0301_,6.5
_1037_,6.5
_1062_,6.5
_1558_,6.5
_1626_,6.5
_2342_,6.5
_3023_,6.5
_1470_,6.48
_0221_,6.465
_0946_,6.465
_0955_,6.465
_0997_,6.465
_1278_,6.46
_1479_,6.46
_1069_,6.44
_1498_,6.44
_1534_,6.44
_0205_,6.425
_0542_,6.425
rf.registers\[13\]\[3\],6.4
_0731_,6.385
_1408_,6.38
_0021_,6.365
_0118_,6.365
_0133_,6.365
_0239_,6.365
_0279_,6.365
_0360_,6.365
_0656_,6.365
_0690_,6.365
_0915_,6.365
_0929_,6.365
_1007_,6.365
_1015_,6.365
_1875_,6.36
_2662_,6.32
_1305_,6.3
_1483_,6.3
_3063_,6.3
_3260_,6.3
_3418_,6.3
_3513_,6.3
_3843_,6.3
_3933_,6.3
_3970_,6.3
_2182_,6.28
_2245_,6.28
_2408_,6.28
rf.registers\[5\]\[23\],6.28
_4025_,6.27
_1612_,6.26
_1620_,6.26
_1956_,6.26
_2508_,6.26
_2611_,6.26
_3095_,6.26
_3106_,6.26
_3197_,6.26
_3426_,6.26
_3495_,6.26
_3609_,6.26
_3663_,6.26
_3680_,6.26
_4046_,6.26
_4223_,6.26
net108,6.26
_0428_,6.245
_3838_,6.24
_0668_,6.225
_1017_,6.225
_4016_,6.2
_1584_,6.18
_2290_,6.18
_2575_,6.18
_3006_,6.18
_3156_,6.18
_3198_,6.18
_3224_,6.18
_3442_,6.18
_3473_,6.18
_3666_,6.18
_3693_,6.18
_4014_,6.18
_0405_,6.165
_3316_,6.16
_0547_,6.155
_1208_,6.14
_1489_,6.14
_1686_,6.14
_1898_,6.14
_2910_,6.14
_3071_,6.14
_3147_,6.14
_3223_,6.14
_3400_,6.14
_3463_,6.14
_3616_,6.14
_3695_,6.14
_3699_,6.14
_3835_,6.14
_4004_,6.14
_4091_,6.14
_4169_,6.14
_1112_,6.12
_0020_,6.08
_0567_,6.08
_0670_,6.08
_0784_,6.08
_1811_,6.08
_1860_,6.08
_1945_,6.08
_0174_,6.065
_2755_,6.06
_3721_,6.06
_0183_,6.04
_0406_,6.04
_1210_,6.04
_1232_,6.04
_1288_,6.04
_1995_,6.04
_2285_,6.04
_2020_,6.02
_0203_,6.005
_0505_,6.005
_0531_,6.005
_0860_,6.005
_1200_,5.98
_2674_,5.98
_0005_,5.965
_0364_,5.965
_0793_,5.965
_2004_,5.96
_1414_,5.94
_2432_,5.94
_2951_,5.94
_0390_,5.935
_1903_,5.92
_2395_,5.92
_0029_,5.905
_0984_,5.895
_0092_,5.865
_2484_,5.86
_1271_,5.84
_1348_,5.84
_1370_,5.84
_1843_,5.84
_2029_,5.84
_2651_,5.84
_3088_,5.84
_3164_,5.84
_3452_,5.84
_3499_,5.84
_3614_,5.84
_3814_,5.84
_3910_,5.84
_3974_,5.84
_4146_,5.84
_4193_,5.84
_4213_,5.84
_1453_,5.8
_2188_,5.8
_2570_,5.8
_3146_,5.8
_3414_,5.8
_3487_,5.8
_3530_,5.8
_3705_,5.8
_3785_,5.8
_3801_,5.8
_4012_,5.8
_4174_,5.8
_4182_,5.8
_0116_,5.795
_2424_,5.78
_0112_,5.775
_0022_,5.765
_0151_,5.765
_0509_,5.765
_0564_,5.765
_0834_,5.765
_1010_,5.765
RD1[12],5.75
RD1[26],5.75
RD1[7],5.75
RD2[20],5.75
RD2[25],5.75
RD2[6],5.75
_1502_,5.74
_1563_,5.74
_0634_,5.725
_0943_,5.725
_1721_,5.72
_1871_,5.72
_1905_,5.72
_2913_,5.72
_3073_,5.72
_3121_,5.72
_3289_,5.72
_3441_,5.72
_3556_,5.72
_3678_,5.72
_3859_,5.72
_3999_,5.72
_4194_,5.72
_0196_,5.715
_1333_,5.715
_0422_,5.7
_0829_,5.7
_2279_,5.7
_0251_,5.695
_1931_,5.68
_2080_,5.68
_2654_,5.68
_2936_,5.68
_2990_,5.68
_3090_,5.68
_3111_,5.68
_3180_,5.68
_3206_,5.68
_3273_,5.68
_3366_,5.68
_3553_,5.68
_3578_,5.68
_3580_,5.68
_3611_,5.68
_3646_,5.68
_3649_,5.68
_3659_,5.68
_3821_,5.68
_3831_,5.68
_3867_,5.68
_4029_,5.68
_4038_,5.68
_4100_,5.68
_4143_,5.68
_0134_,5.645
_1048_,5.64
WD3[0],5.63
_0856_,5.625
_0819_,5.62
_2063_,5.62
_0055_,5.605
_0782_,5.605
_2283_,5.6
_2365_,5.6
_3114_,5.6
_0220_,5.58
_0285_,5.58
_0372_,5.58
_0427_,5.58
_0631_,5.58
_1084_,5.58
_1098_,5.58
_1371_,5.58
_1398_,5.58
_1523_,5.58
_1717_,5.58
_1791_,5.58
_2426_,5.58
_2594_,5.58
_0596_,5.575
_1818_,5.56
_0153_,5.545
_0315_,5.545
_0478_,5.545
_0903_,5.515
_0217_,5.505
_0454_,5.505
_0513_,5.505
_1412_,5.5
_0381_,5.48
_1568_,5.48
_0424_,5.475
_0657_,5.475
_0039_,5.465
_0448_,5.465
_1577_,5.46
_1715_,5.46
_2006_,5.46
_0276_,5.445
_0807_,5.445
_2345_,5.44
_0171_,5.435
_0261_,5.435
_0421_,5.435
_0804_,5.435
WD3[11],5.41
WD3[12],5.41
WD3[14],5.41
WD3[15],5.41
WD3[17],5.41
WD3[20],5.41
WD3[24],5.41
WD3[25],5.41
WD3[27],5.41
WD3[30],5.41
WD3[31],5.41
WD3[4],5.41
WD3[6],5.41
WD3[7],5.41
alu_opcode[0],5.41
_0073_,5.405
_1387_,5.4
_1697_,5.4
_2170_,5.4
_2327_,5.4
_2797_,5.4
_2461_,5.395
_1503_,5.38
_1610_,5.38
_1672_,5.38
_1678_,5.38
_1710_,5.38
_2292_,5.38
_2609_,5.38
_2703_,5.38
_3236_,5.38
_3410_,5.38
_3509_,5.38
_3668_,5.38
_3714_,5.38
_3822_,5.38
_3889_,5.38
_3896_,5.38
_3961_,5.38
_4137_,5.38
_4155_,5.38
_1913_,5.365
_1506_,5.36
_2789_,5.36
_2948_,5.36
_3637_,5.36
_4084_,5.36
_0272_,5.345
_0286_,5.345
_0773_,5.345
_0902_,5.345
_2067_,5.34
_2092_,5.34
_2969_,5.34
_3030_,5.34
_3118_,5.34
_3171_,5.34
_3275_,5.34
_3560_,5.34
_3573_,5.34
_3583_,5.34
_3613_,5.34
_3642_,5.34
_3681_,5.34
_3757_,5.34
_3989_,5.34
_3990_,5.34
_4035_,5.34
_4043_,5.34
_4052_,5.34
_4078_,5.34
_4105_,5.34
_4158_,5.34
_0689_,5.325
_0225_,5.315
_0393_,5.315
_0449_,5.315
_0753_,5.315
_0945_,5.315
_0117_,5.305
_0264_,5.305
_0334_,5.305
_0503_,5.305
_0535_,5.305
_0730_,5.305
_2268_,5.28
_3964_,5.28
_3995_,5.28
_4228_,5.28
_0404_,5.265
_0457_,5.265
_0473_,5.265
_1213_,5.26
_1362_,5.26
_1405_,5.26
_1430_,5.26
_1561_,5.26
_1600_,5.26
_1714_,5.26
_2030_,5.26
_2631_,5.26
_2751_,5.26
_2899_,5.26
_3042_,5.26
_3427_,5.26
_3464_,5.26
_3514_,5.26
_3543_,5.26
_3686_,5.26
_3851_,5.26
_4093_,5.26
_4151_,5.26
_4206_,5.26
_4209_,5.26
_0186_,5.245
_0259_,5.245
_2255_,5.24
_1468_,5.22
_1873_,5.22
_2103_,5.22
_2333_,5.22
_2738_,5.22
_2747_,5.22
_3075_,5.22
_3187_,5.22
_3422_,5.22
_3456_,5.22
_3579_,5.22
_3595_,5.22
_3774_,5.22
_3836_,5.22
_3927_,5.22
_3965_,5.22
_3993_,5.22
_4114_,5.22
_4138_,5.22
_0541_,5.205
_0057_,5.185
_0078_,5.185
_0420_,5.18
_0736_,5.165
_0105_,5.16
_0248_,5.16
_1105_,5.16
_0682_,5.14
_3225_,5.14
_4159_,5.14
_1046_,5.12
_1201_,5.12
_1240_,5.12
_1325_,5.12
_1520_,5.12
_1992_,5.12
_2161_,5.12
_3747_,5.12
_0745_,5.1
_1889_,5.1
_0371_,5.095
_0415_,5.095
_0555_,5.095
_0664_,5.095
_0677_,5.095
_0089_,5.085
_0852_,5.085
_0875_,5.085
_1229_,5.06
_1622_,5.06
_1953_,5.06
_2163_,5.06
_2564_,5.06
_0129_,5.045
_0498_,5.045
_0721_,5.045
_0770_,5.04
_0944_,5.04
_2360_,5.04
_1770_,5.02
_2090_,5.02
_2364_,5.02
_0871_,5.015
_2142_,5
_0467_,4.985
_0277_,4.975
_0316_,4.975
_0951_,4.975
_0622_,4.965
_3679_,4.96
WD3[10],4.95
WD3[13],4.95
WD3[16],4.95
WD3[18],4.95
WD3[1],4.95
WD3[21],4.95
WD3[23],4.95
WD3[26],4.95
WD3[28],4.95
WD3[29],4.95
WD3[2],4.95
WD3[3],4.95
WD3[5],4.95
WD3[8],4.95
WD3[9],4.95
WE3,4.95
alu_opcode[1],4.95
_0115_,4.925
_1211_,4.92
_1250_,4.92
_1313_,4.92
_1832_,4.92
_2184_,4.92
_3065_,4.92
_3132_,4.92
_3165_,4.92
_3237_,4.92
_3250_,4.92
_3450_,4.92
_3517_,4.92
_3684_,4.92
_3956_,4.92
_3975_,4.92
_4075_,4.92
_4125_,4.92
_4139_,4.92
_4200_,4.92
_4207_,4.92
_2941_,4.9
_3158_,4.9
_0106_,4.885
_0202_,4.885
_0487_,4.885
_1194_,4.88
_1274_,4.88
_1478_,4.88
_1550_,4.88
_1639_,4.88
_1850_,4.88
_2095_,4.88
_2098_,4.88
_2487_,4.88
_2779_,4.88
_3177_,4.88
_3484_,4.88
_3529_,4.88
_3621_,4.88
_3650_,4.88
_3709_,4.88
_3764_,4.88
_3847_,4.88
_4154_,4.88
_4179_,4.88
_0011_,4.845
_0053_,4.845
_0065_,4.845
_0267_,4.845
_0269_,4.845
_0310_,4.845
_0453_,4.845
_0464_,4.845
_0486_,4.845
_0525_,4.845
_0890_,4.845
_0671_,4.82
_0823_,4.82
_3429_,4.82
_3482_,4.82
_0236_,4.805
_0431_,4.805
_1064_,4.8
_1238_,4.8
_2012_,4.8
_2031_,4.8
_2354_,4.8
_2699_,4.8
_3074_,4.8
_3234_,4.8
_3255_,4.8
_3287_,4.8
_3424_,4.8
_3788_,4.8
_3860_,4.8
_3997_,4.8
_4028_,4.8
_0047_,4.795
_0900_,4.795
_0328_,4.785
_2567_,4.78
_1234_,4.76
_2186_,4.76
_2607_,4.76
_3350_,4.76
_3392_,4.76
_3476_,4.76
_3557_,4.76
_3577_,4.76
_3992_,4.76
_4087_,4.76
_4119_,4.76
_2858_,4.73
_0802_,4.725
_0881_,4.725
_0533_,4.72
_0366_,4.7
_0562_,4.7
_0701_,4.7
_0941_,4.7
_1336_,4.7
_1739_,4.7
_1881_,4.7
_1351_,4.68
_1679_,4.68
_3829_,4.68
_2019_,4.66
_0884_,4.655
_0258_,4.635
_0796_,4.635
_0967_,4.635
_0060_,4.625
_0090_,4.625
_0265_,4.625
_0583_,4.625
_0616_,4.625
_0806_,4.625
_0922_,4.625
WD3[19],4.61
WD3[22],4.61
_0045_,4.605
_0081_,4.605
_0229_,4.605
_1458_,4.6
_2154_,4.6
_0052_,4.585
_0158_,4.585
_0161_,4.585
_0278_,4.585
_0385_,4.585
_0396_,4.585
_0820_,4.585
_0988_,4.585
_1001_,4.585
_0245_,4.58
_0490_,4.58
_1171_,4.58
_1904_,4.58
_0822_,4.56
_2617_,4.56
_2733_,4.56
_1424_,4.555
_0801_,4.525
_0849_,4.505
_2520_,4.495
_2641_,4.495
_0515_,4.485
_2058_,4.48
_2185_,4.48
_2334_,4.48
_1665_,4.46
_2076_,4.46
_2128_,4.46
_2288_,4.46
_2388_,4.46
_2573_,4.46
_2634_,4.46
_2813_,4.46
_2823_,4.46
_2922_,4.46
_3232_,4.46
_3467_,4.46
_3903_,4.46
_4057_,4.46
_4083_,4.46
_1516_,4.44
_0463_,4.435
_0002_,4.425
_0069_,4.425
_0238_,4.425
_0491_,4.425
_0979_,4.425
_2925_,4.42
_3098_,4.42
_3137_,4.42
_3331_,4.42
_3383_,4.42
_3433_,4.42
_3586_,4.42
_3704_,4.42
_3751_,4.42
_3870_,4.42
_3976_,4.42
_4020_,4.42
_4077_,4.42
_4135_,4.42
_4221_,4.42
_4222_,4.42
RD1[0],4.39
RD1[10],4.39
RD1[11],4.39
RD1[13],4.39
RD1[14],4.39
RD1[15],4.39
RD1[16],4.39
RD1[17],4.39
RD1[18],4.39
RD1[19],4.39
RD1[1],4.39
RD1[20],4.39
RD1[21],4.39
RD1[22],4.39
RD1[23],4.39
RD1[24],4.39
RD1[25],4.39
RD1[27],4.39
RD1[28],4.39
RD1[29],4.39
RD1[2],4.39
RD1[30],4.39
RD1[31],4.39
RD1[3],4.39
RD1[4],4.39
RD1[5],4.39
RD1[6],4.39
RD1[8],4.39
RD1[9],4.39
RD2[0],4.39
RD2[10],4.39
RD2[11],4.39
RD2[12],4.39
RD2[13],4.39
RD2[14],4.39
RD2[15],4.39
RD2[16],4.39
RD2[17],4.39
RD2[18],4.39
RD2[19],4.39
RD2[1],4.39
RD2[21],4.39
RD2[22],4.39
RD2[23],4.39
RD2[24],4.39
RD2[26],4.39
RD2[27],4.39
RD2[28],4.39
RD2[29],4.39
RD2[2],4.39
RD2[30],4.39
RD2[31],4.39
RD2[3],4.39
RD2[4],4.39
RD2[5],4.39
RD2[7],4.39
RD2[8],4.39
RD2[9],4.39
_0051_,4.385
_0146_,4.385
_0985_,4.385
_0661_,4.375
_0638_,4.36
_2931_,4.36
_1079_,4.34
_1840_,4.34
_1938_,4.34
_2099_,4.34
_2197_,4.34
_2272_,4.34
_2403_,4.34
_2652_,4.34
_2822_,4.34
_3103_,4.34
_3247_,4.34
_3356_,4.34
_3415_,4.34
_3863_,4.34
_3939_,4.34
_4010_,4.34
_4037_,4.34
_4112_,4.34
_4115_,4.34
_4225_,4.34
_0585_,4.335
_1094_,4.32
_2772_,4.3
_0349_,4.295
_0436_,4.295
_0465_,4.295
_0607_,4.265
_0698_,4.265
_0110_,4.24
_0166_,4.24
_0842_,4.24
_0851_,4.24
_0947_,4.24
_1745_,4.24
_1961_,4.24
_2372_,4.24
_2471_,4.24
_0694_,4.22
_2181_,4.22
_2297_,4.22
_2390_,4.22
_2958_,4.22
_3653_,4.22
_1152_,4.2
_1596_,4.2
_1657_,4.2
_1906_,4.2
_2984_,4.2
_3323_,4.2
_0075_,4.195
_0071_,4.165
_0100_,4.165
_0209_,4.165
_0262_,4.165
_0288_,4.165
_0501_,4.165
_0445_,4.145
_0996_,4.145
_1557_,4.14
_2231_,4.14
_2359_,4.14
_2819_,4.14
_0184_,4.12
_1196_,4.12
_1533_,4.12
_0635_,4.095
_0846_,4.095
_1011_,4.095
_0363_,4.085
_0127_,4.065
_0244_,4.065
_0495_,4.065
_0898_,4.045
_1422_,4.02
_1491_,4.02
_2791_,4.02
_2915_,4.02
_1130_,4
_1207_,4
_1536_,4
_1775_,4
_1804_,4
_2138_,4
_2547_,4
_2884_,4
_2992_,4
_3248_,4
_3335_,4
_3401_,4
_3416_,4
_3593_,4
_3627_,4
_3947_,4
_3960_,4
_4196_,4
_4219_,4
_3778_,3.98
_3852_,3.98
_0096_,3.975
_0242_,3.975
_0308_,3.975
_0394_,3.975
_0909_,3.975
_0009_,3.965
_0528_,3.965
_0692_,3.965
_0925_,3.965
_0932_,3.965
_0173_,3.955
_0097_,3.925
_0329_,3.925
_0592_,3.925
_0715_,3.925
_2659_,3.925
_1195_,3.9
_1521_,3.9
_1538_,3.9
_2864_,3.9
_3128_,3.9
_3169_,3.9
_3267_,3.9
_3329_,3.9
_3454_,3.9
_3645_,3.9
_3652_,3.9
_4026_,3.9
_4122_,3.9
_4211_,3.9
_1072_,3.88
_1209_,3.88
_1254_,3.88
_1526_,3.88
_1646_,3.88
_1986_,3.88
_2171_,3.88
_2210_,3.88
_2493_,3.88
_2692_,3.88
_3050_,3.88
_3115_,3.88
_3362_,3.88
_3371_,3.88
_3508_,3.88
_3534_,3.88
_3572_,3.88
_3591_,3.88
_3745_,3.88
_3758_,3.88
_3818_,3.88
_3887_,3.88
_4079_,3.88
_4157_,3.88
_4201_,3.88
_4202_,3.88
net61,3.88
net62,3.88
net67,3.88
net69,3.88
net70,3.88
net73,3.88
_0190_,3.865
_0939_,3.865
_0104_,3.855
_2962_,3.85
_0135_,3.805
_0837_,3.805
_0197_,3.78
_0200_,3.78
_0304_,3.78
_0416_,3.78
_0575_,3.78
_1012_,3.78
_1368_,3.78
_1406_,3.78
_1595_,3.78
_1690_,3.78
_1781_,3.78
_2423_,3.78
_4101_,3.78
_4126_,3.78
_1089_,3.76
_2700_,3.76
_0025_,3.74
_2013_,3.74
_2749_,3.74
_2760_,3.74
_0034_,3.705
_0419_,3.705
_0488_,3.705
_0499_,3.705
_0610_,3.705
_1777_,3.69
_0952_,3.685
_1876_,3.68
_2453_,3.68
_2505_,3.68
_2767_,3.68
_1814_,3.66
_1702_,3.655
_2530_,3.64
_0480_,3.635
_0056_,3.625
_0059_,3.625
_0064_,3.625
_0760_,3.625
_0735_,3.615
_0365_,3.585
_0639_,3.585
_0114_,3.565
_1188_,3.56
_2501_,3.56
_1102_,3.54
_1289_,3.54
_1515_,3.54
_1839_,3.54
_2082_,3.54
_2131_,3.54
_2174_,3.54
_2307_,3.54
_2433_,3.54
_2537_,3.54
_2578_,3.54
_2706_,3.54
_2713_,3.54
_2754_,3.54
_2816_,3.54
_3036_,3.54
_3226_,3.54
_3233_,3.54
_3348_,3.54
_3434_,3.54
_3437_,3.54
_3492_,3.54
_3763_,3.54
_3895_,3.54
_3912_,3.54
_4076_,3.54
_4098_,3.54
_4210_,3.54
_1758_,3.52
_2918_,3.52
_0425_,3.515
_0724_,3.515
_0091_,3.505
_0152_,3.505
_0358_,3.505
_0848_,3.505
_0068_,3.465
_0101_,3.465
_0108_,3.465
_0147_,3.465
_0252_,3.465
_0412_,3.465
_0446_,3.465
_0712_,3.465
_0726_,3.465
_0949_,3.465
_0954_,3.465
_0963_,3.465
_0274_,3.44
_1373_,3.44
_3100_,3.44
_3423_,3.44
_3486_,3.44
_3665_,3.44
_3670_,3.44
_3925_,3.44
_4024_,3.44
_4168_,3.44
_1259_,3.42
_1318_,3.42
_1324_,3.42
_1389_,3.42
_1428_,3.42
_1460_,3.42
_1546_,3.42
_1774_,3.42
_1933_,3.42
_2152_,3.42
_2172_,3.42
_2491_,3.42
_2585_,3.42
_2771_,3.42
_2848_,3.42
_3107_,3.42
_3318_,3.42
_3387_,3.42
_3445_,3.42
_3483_,3.42
_3501_,3.42
_3544_,3.42
_3546_,3.42
_3558_,3.42
_3622_,3.42
_3657_,3.42
_3738_,3.42
_3916_,3.42
_3984_,3.42
_0666_,3.415
_0686_,3.415
_0912_,3.415
_0413_,3.405
_0434_,3.405
_0510_,3.405
_0620_,3.405
_0799_,3.405
_0908_,3.405
_0931_,3.405
_2842_,3.38
_0287_,3.345
_0338_,3.345
_0345_,3.345
_0750_,3.345
_0791_,3.345
_0769_,3.34
_0812_,3.34
_0291_,3.32
_0844_,3.32
_0853_,3.32
_1058_,3.32
_1400_,3.32
_1687_,3.32
_2017_,3.32
_2024_,3.32
_2596_,3.32
_3432_,3.32
_1391_,3.3
_1884_,3.3
_0729_,3.295
_0447_,3.245
_0732_,3.245
_0042_,3.225
_0878_,3.225
_0910_,3.225
_1990_,3.22
_2294_,3.22
_2517_,3.22
_2562_,3.22
_0665_,3.2
_1230_,3.19
_2448_,3.18
_0046_,3.175
_0103_,3.175
_0122_,3.175
_0307_,3.175
_0577_,3.175
_0618_,3.175
_0785_,3.175
_0882_,3.175
_0324_,3.165
_0647_,3.165
_0675_,3.165
_0452_,3.145
_0718_,3.145
_0821_,3.145
_0917_,3.145
_0956_,3.145
_0809_,3.125
_0977_,3.125
_1457_,3.12
_0920_,3.1
_1594_,3.1
_1720_,3.1
_2164_,3.1
_1447_,3.08
_1581_,3.08
_1785_,3.08
_1972_,3.08
_2061_,3.08
_2151_,3.08
_2710_,3.08
_2722_,3.08
_2840_,3.08
_2844_,3.08
_3004_,3.08
_3202_,3.08
_3253_,3.08
_3254_,3.08
_3285_,3.08
_3341_,3.08
_3469_,3.08
_3503_,3.08
_3536_,3.08
_3539_,3.08
_3590_,3.08
_3612_,3.08
_3876_,3.08
_3897_,3.08
_3946_,3.08
_4102_,3.08
_0015_,3.045
_0043_,3.045
_0044_,3.045
_0137_,3.045
_0159_,3.045
_0341_,3.045
_0388_,3.045
_0455_,3.045
_0553_,3.045
_0695_,3.045
_0827_,3.045
_0981_,3.045
_0023_,3.005
_0143_,3.005
_0346_,3.005
_0423_,3.005
_0518_,3.005
_0549_,3.005
_0839_,3.005
_0986_,3.005
_1003_,3.005
_1993_,2.985
_0250_,2.98
_3034_,2.98
_3210_,2.98
_3409_,2.98
_3522_,2.98
_3596_,2.98
_3703_,2.98
_3762_,2.98
_1185_,2.96
_1217_,2.96
_1363_,2.96
_1441_,2.96
_1553_,2.96
_2015_,2.96
_2145_,2.96
_2400_,2.96
_2418_,2.96
_2455_,2.96
_2465_,2.96
_2516_,2.96
_2615_,2.96
_2677_,2.96
_3188_,2.96
_3302_,2.96
_3343_,2.96
_3352_,2.96
_3364_,2.96
_3449_,2.96
_3459_,2.96
_3518_,2.96
_3535_,2.96
_3537_,2.96
_3727_,2.96
_3796_,2.96
_3873_,2.96
_3934_,2.96
_3978_,2.96
_4015_,2.96
_4039_,2.96
_4188_,2.96
_4227_,2.96
_0178_,2.955
_0233_,2.955
_0026_,2.945
_0379_,2.945
_0572_,2.945
_0586_,2.945
_0641_,2.945
_0982_,2.915
_0619_,2.885
_0070_,2.88
_0369_,2.88
_0374_,2.88
_0534_,2.88
_0126_,2.86
_0284_,2.86
_0300_,2.86
_0327_,2.86
_0350_,2.86
_0403_,2.86
_0433_,2.86
_0502_,2.86
_0609_,2.86
_0743_,2.86
_0752_,2.86
_0892_,2.86
_1497_,2.86
_2704_,2.86
_2766_,2.86
_2927_,2.86
_1827_,2.84
_2671_,2.84
_0024_,2.785
_0214_,2.785
_0375_,2.785
_0398_,2.785
_0437_,2.785
_0474_,2.785
_0500_,2.785
_0507_,2.785
_0660_,2.785
_0693_,2.785
_0948_,2.785
_0962_,2.785
_1461_,2.77
_0004_,2.76
_1247_,2.76
_1322_,2.76
_1426_,2.76
_1576_,2.76
_1936_,2.76
_2633_,2.76
_2832_,2.76
_2942_,2.76
_1887_,2.74
_2613_,2.72
_0192_,2.715
_0212_,2.715
_0249_,2.715
_0407_,2.715
